id,user,created_at,text
1049726553251176449,Sovik93,2018-10-09 18:21:27,"RT @gadgetsnow: Meet the #Google #Pixel3XL #MadeByGoogle
The prices:
83,000 (Pixel 3 XL 64GB)
 92,000 (Pixel 3 XL 128GB) https://t.co/E55"
1049726541834407937,CloudResDFW,2018-10-09 18:21:25,RT @3rdrockhome: #Google drops out of #Pentagons $10 billion cloud competition https://t.co/E7VZ5qpOMy https://t.co/oYto6xNNQ6
1049726521768927234,RihanAshraf,2018-10-09 18:21:20,"@Google @madebygoogle pixel 3 doesnt come with a headphone jack, #google mocked #Apple for not having a jack. Rese https://t.co/mKW9VZmm9U"
1049726475904126976,ClayHostetter1,2018-10-09 18:21:09,RT @StevePieczenik: What is wrong w/ #google management? https://t.co/2ijcanmk68 seriously whacked out?! @realDonaldTrump @RealJamesWoods @
1049726459319803904,appitizeus,2018-10-09 18:21:05,"#Google's $30 USB-C #earbuds offer access to Assistant, translations https://t.co/8xAoD20ngN"
1049726432656658433,BlurbBlast,2018-10-09 18:20:59,"Starting #webMethods #API Portal on #Windows/#Unix environment
https://t.co/jorHc3xzvt #BlurbBlast is #Tech #Web https://t.co/tOVShuoFdt"
1049726385613357057,TwistityNews,2018-10-09 18:20:47,"Google Is Shutting Down Google Plus
Over the next ten months, Google is shutting down Google Plus, according to a b https://t.co/DC77IhKyh0"
1049726357071163392,ChrisWill1337,2018-10-09 18:20:41,RT @KevinYBrown: Today's new episode of the #CreateYourLife Series is getting amazing feedback. Thank you all who have listened &amp; reposted.
1049726339027099649,sedonasurf,2018-10-09 18:20:36,"RT @not2far2right: #Google: What employees say in their personal capacity has no bearing on the way we build or operate our products

Thi"
1049726325328683009,NancyPassalacq4,2018-10-09 18:20:33,"RT @theblaze: Yesterday, #GooglePlus was trending because it failed to disclose a massive data-exposing bug that compromised user info. Tod"
1049726315341864960,mars_project_on,2018-10-09 18:20:31,MASAKI YODA -Cloudia version seven- on #Google play music https://t.co/kEuMtVZ30p #music #listen #Japan #information
1049726310287839233,SEOPPCUK,2018-10-09 18:20:30,"RT @Sportstein: Google trends is a funny tool.

Checking out the latest on Jimmy Butler for a little #SEO action...you guys really don't kn"
1049726296962621440,AlvaroAlvaro,2018-10-09 18:20:26,#Google pulls out of race for billion dollar #Pentagon defense contract  https://t.co/uydR4QShqe
1049726279686217728,KevinYBrown,2018-10-09 18:20:22,Today's new episode of the #CreateYourLife Series is getting amazing feedback. Thank you all who have listened &amp; re https://t.co/6hiOPQlq6C
1049726254138740736,AziziOthmanXYZ,2018-10-09 18:20:16,"#Google #PixelStand: A Qi Wireless Charger Designed for #Pixel3 and #Pixel3XL

https://t.co/FrbNNgPRSP https://t.co/9XZUrAJm8y"
1049726250741354497,4Barel,2018-10-09 18:20:15,"LoL... True! Poor design choice!

#product #design #Pixel3XL #Google https://t.co/WSJa39I4k6"
1049726239622266881,michaelbobarev,2018-10-09 18:20:13,It's happened! #russian #language #googleHomeMini #homeMini #google @Google P.S. Synology could do many things ;) https://t.co/petTl50n40
1049726235335675904,rowanetts,2018-10-09 18:20:12,RT @FaithandHarry: Since our single Just Be There was released weve been #nominated for two #awardshows as double #nominees our song is be
1049726232043155457,bradtodd,2018-10-09 18:20:11,"@SarapuriSatish #GoogleCloudOnBoard 

Looking forward to the #Google #BigQuery presentation later this afternoon.  https://t.co/ONyvsflQzc"
1049726149138546689,BlurbBlast,2018-10-09 18:19:51,"#OpenSource is the future, but it will cost you more than you think https://t.co/i4vhXIC2IW #BlurbBlast is #Tech https://t.co/Mos4tOin2D"
1049726121682632707,JustinBienvenue,2018-10-09 18:19:45,I never really used #Google + but now that it's shutting down I'm wondering if there's anything worth salvaging out of it. Thoughts?
1049726079848439808,Channel_MARS,2018-10-09 18:19:35,MASAKI YODA -Cloudia version seven- on #Google play music https://t.co/tIwkmMZnlT #music #listen #Japan #information
1049726013591232514,securesense,2018-10-09 18:19:19,Why you should delete your #Google+ account right now https://t.co/w10ghuNvBo
1049728221854556163,__StevieDrae,2018-10-09 18:28:05,@jellyofJo @iAm_KThomas Kay my fan not even that dirty no more I bought a whole new one plus my tv on the floor cau https://t.co/2qe0ELhonV
1049728205844766720,ANUPAM18168520,2018-10-09 18:28:01,@Vib_Sel but the one plus 6t is the best overview ever
1049728006313267200,JadhavWorld,2018-10-09 18:27:14,@amazonIN Boss what are you doing with One plus 6 only 3 month no cost EMI give atleast up 12 month No cost EMI
1049727284956008448,MLKXVII,2018-10-09 18:24:22,One Plus made fun of the notch [i think] still came out with a notch on the 6.  https://t.co/uGhBEDqNrG
1049727005997043714,BrothaDave3,2018-10-09 18:23:15,Damn that screen resolution is the One Plus 6T might be a deal breaker. If the screen was smaller it would have bet https://t.co/b1mizQ5ICu
1049726404466790401,Prideoflife2018,2018-10-09 18:20:52,@akarya14 You're wrong mate. Moyes was the chosen one. Plus Klopp hadn't hit rock bottom at Dortmund then.
1049725103003467776,Melonphoria,2018-10-09 18:15:42,"@GCPM11 Yup, waste of money , could have gotten one plus 6T"
1049724918273691648,mastanizindgi,2018-10-09 18:14:58,"RT @varshasinghmcx: Rs.5000 discount on one plus 6 smart phone #AmazonFestivalBandLive 

buy here https://t.co/V759Q3Eccg"
1049724512344903684,kmoreedwards,2018-10-09 18:13:21,wait to see wa the one plus 6t saying
1049723628860796928,sumeet_panjabi,2018-10-09 18:09:50,@discopiggu One Plus 6/6T with Google Camera Port 
1049722784618704896,MeganErin13,2018-10-09 18:06:29,I'm just hoping that my expired one plus the documentation from the DMV will be enough to get my pass...
1049722524764962816,varshasinghmcx,2018-10-09 18:05:27,"Rs.5000 discount on one plus 6 smart phone #AmazonFestivalBandLive 

buy here https://t.co/V759Q3Eccg"
1049721866229702656,akkirajyadav,2018-10-09 18:02:50,RT @_dhruv_27: @geekyranjit Which one is better one plus 6 or galaxy s8. Pls answer.
1049721787100073990,TeganCrate,2018-10-09 18:02:31,@crystaledoree Im ashamed to say I havent but its a must now after seeing this one!! Plus Barbaras voice is something else
1049721685224693760,NicDotFR,2018-10-09 18:02:07,"RT @souljacunt: why has lewis become such an asshole

sent from one plus 6t"
1049721592199241728,LewisIsAnAss,2018-10-09 18:01:45,"RT @souljacunt: why has lewis become such an asshole

sent from one plus 6t"
1049721431087570944,souljacunt,2018-10-09 18:01:06,"why has lewis become such an asshole

sent from one plus 6t"
1049720984608153600,KhaibarO,2018-10-09 17:59:20,"@pierce I like notches honestly. One plus 6t leaks make me hyped. Same for the X notch, havent seen the pixel 3 ye https://t.co/o3yagaA12g"
1049719978306535424,rynegannoe,2018-10-09 17:55:20,@allierokas Yeah talk about not understanding the times. A quick google told me her first album was in 2006... let https://t.co/YJlGoyoGcl
1049719224401301504,BurnettCynthia,2018-10-09 17:52:20,"@patrickdarling During my awakening, that was the greatest knowing I experienced. Everything is quantum and conscio https://t.co/k4rvW0QQDE"
1049718754433593344,abhijeetanand4,2018-10-09 17:50:28,@amazonIN well done on your customer service.I have been delayed by your personals on a 35k one plus 6 phone refund https://t.co/GvR1hgpzZY
1049718237062025216,santhoshpnm,2018-10-09 17:48:25,@beebomco One plus/ZenFone 5z + DSLR is the best choice....
1049717836589879298,swatiksrichand1,2018-10-09 17:46:49,"@geekyranjit @madebygoogle Ugly notch,4 gb 64 gb priced over 70k,3400 mah battrey.Nothing innovative.
Overpriced.
S https://t.co/VUSp7Nwhpy"
1049717758257029120,fantaklauss,2018-10-09 17:46:31,"@indiantweeter Go for one plus 6
Steal in 27k
Headphone jack won't be there in 6t"
1049717033300979712,AltarHu84308412,2018-10-09 17:43:38,@geekyranjit @madebygoogle Who spend 90k for ugly looking google pixel 3 xl  when we have one plus 6t with better d https://t.co/HMabgTtfcF
1049715762959720448,sampareekengg,2018-10-09 17:38:35,@amazonIN I think not ready Amazon for this sale..i trying to purchase one plus 6 with 128 gb variant with exchange https://t.co/ox5lYyQdNu
1049715746694156289,NotSoCoolDa,2018-10-09 17:38:31,Is there an exchange program for one plus? 
1049715374567116800,DJR0BTV,2018-10-09 17:37:02,"@MADmagazine Remember if they had a Google+ account? They fucking forced us all into  grabbing one! Plus, it is ""ne https://t.co/bB0k8pgdyw"
1049715277506768896,ghoristhemeh,2018-10-09 17:36:39,@Tojiro As a notch user myself (one plus 6) i actually found it really nice to give more screen space and if the no https://t.co/bfCtRtVSnC
1049714101126144000,funny_ugly_man,2018-10-09 17:31:59,"Everything comes as extra in my life,
T-Shirt : EXTRA large
Burger : EXTRA cheese
Now
Mobile : one PLUS six "
1049713978904064005,sampareekengg,2018-10-09 17:31:29,@amazonIN @AmazonUK i think making fool in the great indian sale ...i trying to purchase one plus 5 128 gb variant https://t.co/hPuSQb8FeO
1049713334776414208,SsSpinelly,2018-10-09 17:28:56,"One Plus Two - 3 Sum - More Videos @ http://beamto/PrivateCamRoom
 https://t.co/LwEk2tDMKN 
 3gpkingblack sex anime https://t.co/b8vwSsq4wW"
1049713289113022466,SATXRepublican,2018-10-09 17:28:45,@tracybeanz Sometimes it's possible Twitter is just clearing out the bots and/or people who have been inactive one https://t.co/9jCbxgsm0p
1049713222901751808,anj9876,2018-10-09 17:28:29,@oneplus51 I have bought a Lenovo HX03 smart band which is not getting paired with one plus 5 phone. Although it ge https://t.co/S4yrPS7Rq7
1049712926708314112,iamkalemc,2018-10-09 17:27:19,@_ThaNerd_ @Doghousebluess @kleinmone Thx mate. It's on my one plus 6
1049712741504626688,dibyabttb,2018-10-09 17:26:34,@agrawalakhil @SrBachchan @Flipkart And @SrBachchan is also asking to buy One plus 6T on Amazon. Bachchan Saab khar https://t.co/zfW4XVEmFZ
1049712540400246785,malemynd,2018-10-09 17:25:47,@DsilvaStar Bloggers and techies might get to rival Iphone and fill the gap between one plus and new iphone garib p https://t.co/F3su3MzYFP
1049712356060737536,anj9876,2018-10-09 17:25:03,@LenovoMobileIN customer care service is pathetic. Toll free number doesn't work properly. Have bought a Lenovo HX0 https://t.co/63s7IA9iOH
1049711962140086278,anj9876,2018-10-09 17:23:29,@LenovoNews customer care service is pathetic. Toll free number doesn't work properly. I have bought a Lenovo HX03 https://t.co/4V2bWYXMnY
1049711953889779712,rawatdotnet,2018-10-09 17:23:27,@Google Google making bad phones and one plus making awesome phone.....Google pixel 3 notch feels like.... https://t.co/igbFoJO9jU
1049711791641714688,anj9876,2018-10-09 17:22:48,@lenovo @Lenovo_in customer care service pathetic. Toll free number doesn't work properly. Have bought a Lenovo HX0 https://t.co/tqTmeN46YE
1049711536963497985,anj9876,2018-10-09 17:21:47,@Lenovo_in customer care service is pathetic. Toll free number doesn't work properly. I have bought a Lenovo HX03 s https://t.co/Q5FmaUzQ2i
1049711260726525953,NiTiN_D28,2018-10-09 17:20:41,"@techtakofficial Some deals are really Worthy like;
Honor Play, Hauwai Nova 3i, One Plus 6, Hauwai P20 lite
Mouth https://t.co/EGwIkZAgZJ"
1049710149634482177,SheeSayan,2018-10-09 17:16:17,Who is wating for one plus 6t #pixel3
1049709802706935808,futi_sass,2018-10-09 17:14:54,My phone costs a fraction of pixel 3 and it does not have an almighty notch. Asians have beaten white people hands https://t.co/crTaaj9TqX
1049709574704398336,toldyoublake,2018-10-09 17:13:59,RT @CBrosCoffee: Quick update about the signed bags The signed bags will be the first 100 orders that contain a bag (meaning if you ordered
1049708947337306118,m_mahanpour,2018-10-09 17:11:30,"I hate it when people buy fake designer wear when they can clearly afford the real one. Plus, Ive gotten sooo good https://t.co/BGt7xiDZ1s"
1049708621800624134,vivekjoshi1988,2018-10-09 17:10:12,@oneplus  will Android Pie on one plus have digital wellness App or alternetive?
1049708429009440768,Zeshan780,2018-10-09 17:09:26,RT @daviswilmots: @UnboxTherapy Hello how do I get a chance in the one plus six smart phone give away..?
1049707834579906560,Be_Teja,2018-10-09 17:07:05,"@oneplus waiting for a software update on my one plus camera since 18+ months so that it can start focusing, still https://t.co/uFjPNwD3a2"
1049707734566916096,edemkumodzi,2018-10-09 17:06:41,@MakiSpoke  or you could get a cheaper phone with almost similar specs like a One Plus 6 while waiting for the note 10?
1049706918393069570,vivekvi23714927,2018-10-09 17:03:26,"RT @evsplava_cook: @OnePlus_USA One plus six
Power bank
Charging cables
Moto x pure
Extra dog leashes
Coffee pods
Collapsible dog water dis"
1049706781872713728,MecheSlays,2018-10-09 17:02:54,@tldtoday Yup. Its way too expensive. I guess no one can compete with one plus or xiaomi
1049706506910920706,danepanic,2018-10-09 17:01:48,@BoHagedorn @TMobile @JohnLegere Im right behind you as soon as @TMobile gets the one plus in
1049706439474864128,Roberr_786,2018-10-09 17:01:32,"@sundarpichai Hello sundar sir thanks for delivering such an ugly looking phone ....

Gonna stick with my one plus they are still better"
1049706113162244096,BherySharif,2018-10-09 17:00:14,Samsung Galaxy S9/Pixel 3/iPhone X or wait for One plus 6T?
1049705797004009474,Ajaxin,2018-10-09 16:58:59,@DeadlyWhenDrunk Consumers in emerging economies are making more money than ever. One Plus started with a 15K phone https://t.co/glsgKfR5Uo
1049705728242520064,Mandyproblems,2018-10-09 16:58:42,"RT @PaulJerard: A miracle is when the whole is greater than the sum of its parts. A miracle is when one plus one equals a thousand. 
~ Fr"
1049705247306706944,Creatorbeat_,2018-10-09 16:56:48,The one plus (huehuehue) of being awake for the #madebygoogle event was that I was able clean up my cat's three vom https://t.co/dNYGnrYKmt
1049704398744621061,luckyshukla30,2018-10-09 16:53:25,@oneplus please assist on over heating and ear speaker issue in one plus 3 .....can't find service centre in UAE
1049704284579803136,naveen_kumar12,2018-10-09 16:52:58,"Pixel phone is the ugliest phone released this year! Those bezels  wait for one plus 6t, king of phones, iPhone the queen  #madebygoogle"
1049704181492305920,MecheSlays,2018-10-09 16:52:34,@1dukes @JulianChokkattu @DigitalTrends Yup. Ill probably get a one plus 6t because i just cant pay upwards of 1k f https://t.co/hm06xgeXDx
1049704148948668417,MistressMiaxxx,2018-10-09 16:52:26,I lost one of my Oil pens with a brand new cart in my house.... im just gonna leave it lost so when I find its li https://t.co/7KAAO6d0Te
1049703739802734594,recoverywhovian,2018-10-09 16:50:48,"RT @WheezingGrampus: Well, there is one plus side to this new account malarkey.... I get to tweet my art all over again 
#DoctorWho #Missy"
1049703572361936902,GamesJobsJamie,2018-10-09 16:50:08,@Shadypenguinn I'm going for the One Plus 6 - Shits all over the big brands and it's cheap.  Might wait for the One Plus 6T
1049702991249530881,freedfishe68,2018-10-09 16:47:50,@DJEvillincoln @mcquistan_2015 @madebygoogle Look you the one plus 6T. They did a beautiful notch
1049702916569878528,sorbimil,2018-10-09 16:47:32,@ArtemR @madebygoogle Am gonna jump to One Plus
1049702727851204608,CHR12102,2018-10-09 16:46:47,RT @daviswilmots: @UnboxTherapy Hello how do I get a chance in the one plus six smart phone give away..?
1049702486649516032,owuoraustin,2018-10-09 16:45:50,One plus cameras are absolute trash. An Infinix that went to private school
1049702387894636547,QuntumEntanglr,2018-10-09 16:45:26,@MattheosB @earlineleone1 @FrecklesXX20 @AstroDork2pt0 @MissMolly3286 @happytabbysmile Alternative interpretation: https://t.co/GLuW4m6NAG
1049701894803750912,SumanthHolla,2018-10-09 16:43:28,Was thinking of buying the pixel 3 but now I feel my v30 is good enough.. Now let's see how one plus 6t will be..
1049701679627726848,k_venkat95,2018-10-09 16:42:37,@kishen_das  saw your insta story . why would you order a one plus 6 now when the 6t is not even a month away from https://t.co/lEgRxD8hAU
1049701342736986115,podgey48,2018-10-09 16:41:17,@evleaks Had every Nexus and Pixel phone since inception but no more way too expensive 969 for Pixel XL 3 no way a https://t.co/AksdnAxSh6
1049701328916803584,verse_,2018-10-09 16:41:13,Yep.. One plus 6T it is then... https://t.co/lgNKaxmphB
1049700682771587072,Only1laura,2018-10-09 16:38:39,@Kat_Baybay Yeah u got a love scene with Sam thinking she is making love to jadon Morgan after she knew it was drew https://t.co/kvVgnyKBeb
1049700277740232704,raipraveen64,2018-10-09 16:37:03,Mi One plus is better by price #madebygoogle
1049700161373577216,aash_ravi,2018-10-09 16:36:35,The most disappointing pixel 3Xl launch ever . I never figured google of all people to copy the IPhone with the not https://t.co/gvd0OyYvXS
1049699853477896192,2kingzW,2018-10-09 16:35:22,@MKBHD Hey @MKBHD will you gonna swith to pixel 3 xl from One Plus 6
1049699679858917376,casanovachips,2018-10-09 16:34:40,RT @unicOrn_1o: This is BAP family that I always imagined. Yongguk as a lovely father and Himchan as the clumsy mother. With the troublemak
1049698963614564352,cpblohm,2018-10-09 16:31:50,@Education4Libs And whats even more funny is that the liberals dont have any firearms or even know how to use one https://t.co/icmVoG4ZaF
1049698797373218816,realjonnierose,2018-10-09 16:31:10,"RT @realjonnierose: My previous album, 1+1=2, is at last offically available on #SoundCloud for everybody. Check out Track #5, ""1+1=2"" #"
1049698565461823489,achu17,2018-10-09 16:30:15,@_vgnsh one plus 3T coming out on 30th. What phone do you use?
1049698513829785600,satyahcustat,2018-10-09 16:30:02,@geekyranjit Hi Rajith.. I am bit confused whether to buy One Plus 6 OR wait for One plus 6T? Now In Amazon we are https://t.co/HuBD1GiXEm
1049698106038616066,yandal_randal,2018-10-09 16:28:25,@theMrMobile Ugly and no headphone jack.. One plus is the true nexus now..
1049697968851484673,AndroidRooting,2018-10-09 16:27:52,@POKelley0504 @AndroidAuth Well you could have tried custom ROMs on sgs8 if you were adventurous but that isn't eve https://t.co/ZYg2eV4wo4
1049697831894695936,clean_election,2018-10-09 16:27:20,"RT @JSRFrench: @DineshDSouza You do realize the Kavanaugh chaos was only a trial run to whip up the Leftist frenzy ?
After Trump arrests th"
1049697711438610432,ZoydPls,2018-10-09 16:26:51,"Had a friend coming from US, so thought I'd ask them to bring the new One Plus since I'm looking for a phone a don' https://t.co/YojQafzm5I"
1049697677204709376,marlbharo,2018-10-09 16:26:43,@bluntfactor One plus 6 for sure
1049696671464968192,pratkkk,2018-10-09 16:22:43,"Disappointed with XS and XS Max
Disappointed with Pixel and Pixel XL.
Now dont disappoint me One Plus 6T."
1049696627991171072,MoholkarAmeya,2018-10-09 16:22:33,"@harshbarai27 @madebygoogle One plus 6, iphone xs , vivo they don't have this.... (What I have marked in the pic).. https://t.co/7m08MdlmyF"
1049696129259134977,eternal_stargal,2018-10-09 16:20:34,Now I'm wondering what the One plus 6T has to beat the Pixel 3. I'm slightly convince to buy a Pixel (mainly due to https://t.co/d4H0N9686b
1049695981443436545,MoholkarAmeya,2018-10-09 16:19:59,@harshbarai27 @madebygoogle Notches are made so the companies would have their versions of infinite display... Look https://t.co/t9G3fe1WZa
1049695951433031680,kc_tharun,2018-10-09 16:19:51,@getpeid I bought my one plus 6 just before 1week but now u gave the update about 6t.what can I do now. I still could have waited for 6t
1049695553720700928,la_ellitist,2018-10-09 16:18:17,@AdityaanairAnil @_Rena_Chan_ Small pixel 3 is cheaper than a v40. But again the v40 has more cameras. But s9 is ch https://t.co/xy51ikeqtY
1049695315484450816,Beard_Grizzly,2018-10-09 16:17:20,@Saitama_C_class Gonna pass. Had a One Plus and I opted to not send a lot of my info to China.
1049695281313443841,Punit_TNT,2018-10-09 16:17:12,"@discopiggu Performance - one plus
Camera - Google pixel

Pixel has a tendency to slow down a bit after few months https://t.co/XjWczEXMag"
1049695137507495936,Irfan_Siddiqui1,2018-10-09 16:16:37,"#pubgmobile085 crashed , after update, can't open in one plus 6"
1049694863976001537,BeBachani,2018-10-09 16:15:32,One plus is fully loaded and way better in looks and durability than #Pixel3
1049694785018257408,Saitama_C_class,2018-10-09 16:15:13,@Beard_Grizzly Buy the one plus 6
1049694498836615168,hemantgupta__,2018-10-09 16:14:05,@OnePlus_IN Any exchangble offer for upgrade from one plus 6 to 6T.
1049728812861333504,Jess_Tyrrell,2018-10-09 18:30:26,I was completely set on upgrading to the Samsung S9 in a month but the new Google #Pixel3 looks so good
1049728798583910400,UnlockFusion,2018-10-09 18:30:23,#Apple #iPhone &amp; #samsung Factory #Unlock Code servce. 100% Best Price Guarantee Codes Sent to your email #unlockfusion #unlocking
1049728795765301249,Mr_dotman,2018-10-09 18:30:22,@ronkizzle93 Walk into any of the Samsung shops... but expect cut neck price
1049728775854800896,CarlinaEXO4Life,2018-10-09 18:30:17,"RT @orcaninjasgrb: and you guys wonder why chanyeol has a samsung 
https://t.co/66TuTPi9kI"
1049728760768094214,psoulsport,2018-10-09 18:30:14,"RT @Ighodaro1: Tecno dominates the mobile phone market in Nigeria with a total market share of 41%. Clearly outpacing Nokia, Samsung, Apple"
1049728760495386636,nicksan_,2018-10-09 18:30:14,"I want to hop on that Pixel 3 train but definitely not for $799. Especially considering no preorder bonuses, no hea https://t.co/6L2whE28cP"
1049728752458944512,CarlEAndersonI1,2018-10-09 18:30:12,"@OMGitsAliA @SamsungMobile I want a samsung note 9 because I need a new phone desperately, I am in college and the https://t.co/HpCwRtNzPL"
1049728742627663877,RicPazmino,2018-10-09 18:30:09,"https://t.co/ASnvb7ATkm

The reason I'm not a girl is bc 
I don't want u to be horny at me forever, that's gross.
I https://t.co/f8hfWO0Vmu"
1049728729654730753,LicensedGear,2018-10-09 18:30:06,"FREE SHIPPING + 10% OFF Coupon Code ""Official"" Boise St. Broncos Samsung Galaxy S4 Case - Price: $16.00 https://t.co/oc2kT6K3ej"
1049728720162893824,Ethan_Glucroft,2018-10-09 18:30:04,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728714811027456,LucianDeKari,2018-10-09 18:30:03,"RT @androidcentral: How does the @madebygoogle Pixel 3 XL stack up to the Galaxy S9+? Pretty well, but it's mainly about dat camera 

http"
1049728703796658177,SamsungMobileIN,2018-10-09 18:30:00,WOW turns into WHOA when you widen your world. Watch @ayushmannk outshoot @divyenndu with the revolutionary https://t.co/Uaa3uBdCp6
1049728675611066368,Pnyboy42,2018-10-09 18:29:53,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728656120139776,Realdealdude2,2018-10-09 18:29:49,"Looks like the rest the big 3 phones (iPhone, Samsung, Google Pixel) finally caught up to Samsung with the adjustin https://t.co/GEyojUTK7y"
1049728630551707648,Malique345,2018-10-09 18:29:43,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728626906882048,LoranG76,2018-10-09 18:29:42,@AgriSkippy @RodaOlivier @KINOU8409 @plumedeschamps @NatDedieu @Charmond44 @Ioupioup @LaVacaPreciosa @WaitAndSee75 https://t.co/hJ79F1UitL
1049728625136742400,DaWolfOfTweets,2018-10-09 18:29:41,@AKRitwik Glad at least you're shifting to Pixel from that Samsung.
1049728601682313216,shoehubnig,2018-10-09 18:29:36,"RT @Ighodaro1: Tecno dominates the mobile phone market in Nigeria with a total market share of 41%. Clearly outpacing Nokia, Samsung, Apple"
1049728583722250240,MrFakebeast,2018-10-09 18:29:32,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728573949534209,FirmwareSamsung,2018-10-09 18:29:29,#SSP (SM-A750FN) (8.0.0) (A750FNXXU1ARIC) https://t.co/XFDmqqzEFm
1049728573383368707,Oite_Ramiroh,2018-10-09 18:29:29,RT @iamsteveolaa: Your boyfriend charges his samsung s7 with an infinix charger and you somehow think you are irreplaceable my my sister be
1049728533629685761,duquesalost,2018-10-09 18:29:20,Netflix ta travando mais q samsung
1049728477027426304,MobiPhoneMarket,2018-10-09 18:29:06,"For Samsung Galaxy Note 9 Case Rugged Cover ""Fits Otterbox Defender Belt Clip"" https://t.co/SePQ3UjJc6 https://t.co/9Gc0Wlc2iF"
1049728460438945792,NotInMyColour,2018-10-09 18:29:02,RT @wickdchiq: Exactly why I have a Samsung https://t.co/817XA2f8Mr
1049728458455158784,flawlesuga,2018-10-09 18:29:02,"RT @orcaninjasgrb: and you guys wonder why chanyeol has a samsung 
https://t.co/66TuTPi9kI"
1049728451689795584,Zurotoung,2018-10-09 18:29:00,"RT @orcaninjasgrb: and you guys wonder why chanyeol has a samsung 
https://t.co/66TuTPi9kI"
1049728415639773185,RevdKathy,2018-10-09 18:28:51,It has been a long time since I did any calligraphy (it shows) but this is an easy way to get back to it. #samsung https://t.co/lpCJ045VWu
1049728404503896064,HudRMc,2018-10-09 18:28:49,"RT @iSquidposter: FOR SALE: ASUS Republic of Gamers G74SX-AH71 17.3-Inch Gaming Laptop Intel Core i7 2670QM Processor 2.2GHz
16GB DIMM RAM"
1049728398803816448,danmacdonald_,2018-10-09 18:28:47,Why did god make my hands so small and the samsung s9 so heavy?
1049728395591016449,martin11234165,2018-10-09 18:28:47,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728387525140481,FieraNocturna69,2018-10-09 18:28:45,"RT @ivo_kk: Now I am oficially Free Agent and LFT EU and NA OWL/Contenders!
Main Support and shotcaller 
Lan experience and Tier 1 experien"
1049728386325712896,chris_writes,2018-10-09 18:28:44,"Samsungs foldable phone wont launch in 2018, new report claims https://t.co/HELhfklxlW https://t.co/9oKM80gFOw"
1049728384396226560,wickdchiq,2018-10-09 18:28:44,Exactly why I have a Samsung https://t.co/817XA2f8Mr
1049728379841318912,vdharankar,2018-10-09 18:28:43,"@nikhilpai Honestly i am impressed with Samsung fit 2 , but I doubt you will like the look , so better stick with Samsung gear 2/3 ."
1049728372488560640,Tanishqjaincool,2018-10-09 18:28:41,"@Flipkart #BigBillionDaysCountdown #TheBigBillionDays
A2) When India becomes #BudgetSeMukt I will buy this bose and https://t.co/nxJzsd8Pdk"
1049728370668265472,zaffna,2018-10-09 18:28:41,"RT @bliss_berri: @Flipkart My favourite deal 

Samsung Galaxy S8 for Rs 49,990/- will be available at just Rs 29,990/-

Waiting to grab"
1049728267157168129,nmn622,2018-10-09 18:28:16,@DosBrosPhotos @microcenter @TEAMEVGA @ASUS_ROG @ASUSUSA @CoolerMasterUSA @CORSAIR @gskillgaming @Samsung @AMDRyzen https://t.co/pjvCn5cZLi
1049728252393140224,SamsungCatalyst,2018-10-09 18:28:13,Samsung CEO Summit is fast approaching. We cant wait to hear Eli David discuss how deep learning is changing cyber-security.
1049728240779177984,de_illuminati_,2018-10-09 18:28:10,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728212920623105,La_tonye,2018-10-09 18:28:03,"RT @tolu_tezzy: My twitter my family, Im a laptop engineer, work at computer village Ikeja Lagos, I repair laptops , sell new and London"
1049728201507962880,brandednorton,2018-10-09 18:28:00,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728192892690432,iSquidposter,2018-10-09 18:27:58,"RT @iSquidposter: FOR SALE: ASUS Republic of Gamers G74SX-AH71 17.3-Inch Gaming Laptop Intel Core i7 2670QM Processor 2.2GHz
16GB DIMM RAM"
1049728185234010113,_colleenmurphy_,2018-10-09 18:27:57,Samsung chairman Lee Kun-hee is coming under fire (again) for avoiding inheritance tax by passing money through acc https://t.co/d1HsRJvV8n
1049728150920421376,Eiite_osiris,2018-10-09 18:27:48,@LuayPrince @madebygoogle Only phones that look better are Samsung's.
1049728102140534784,hayashi_tyler,2018-10-09 18:27:37,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
1049728100622319617,bane360,2018-10-09 18:27:36,"RT @Ace_C1: EXCLUSIVE DEAL! 
Brand new Samsung S9+ Duos 
Midnight Black 
Price- N240,000 only on #aceconglomerate
Best price compared!!!
"
1049728090249850881,PaulPerezz_,2018-10-09 18:27:34,"RT @MrBeastYT: If iPhone came out with a Fortnite skin like Samsung did, the skin would probably run faster and the skin would also be bett"
